# File: gcam_usa_elec_gen.csv
# Title: GCAM USA Reference Electricity Generation by State and Technology
# Units: EJ
# Source: GCAM USA Reference output (v 5.3)
# Column types: cccccnnnnnnnnnnnnnnnnnnnnc
# ----------
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AK,solar,PV_base_storage,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,4.08E-06,9.94E-06,1.72E-05,2.67E-05,3.26E-05,3.48E-05,3.45E-05,3.30E-05,3.10E-05,2.99E-05,3.10E-05,3.47E-05,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AK,solar,PV_int,0,0.00E+00,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.63E-04,3.48E-04,5.24E-04,7.23E-04,0.001040124,0.00116606,0.001059966,9.29E-04,8.01E-04,8.52E-04,8.23E-04,9.32E-04,0.001128825,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AK,solar,PV_peak,0,0.00E+00,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.48E-05,3.06E-05,4.41E-05,6.16E-05,8.77E-05,9.98E-05,1.00E-04,1.03E-04,1.02E-04,1.01E-04,9.70E-05,9.79E-05,9.90E-05,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AK,solar,PV_subpeak,0,0.00E+00,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.82E-05,2.08E-04,3.05E-04,4.12E-04,5.89E-04,6.52E-04,6.31E-04,6.05E-04,5.80E-04,6.00E-04,5.99E-04,6.28E-04,6.58E-04,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AK,wind,wind_base,0,2.20E-06,4.56E-05,5.82E-04,3.00E-04,2.90E-04,3.39E-04,4.19E-04,5.17E-04,5.93E-04,0.001392795,0.002335999,0.003536469,0.004265513,0.004533702,0.004397706,0.004136098,0.003833657,0.003666707,0.00379909,0.004246221,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AK,wind,wind_base_offshore,0,0.00E+00,0,0,0,0,0,0,0,5.18E-05,1.23E-04,2.09E-04,3.20E-04,3.87E-04,3.60E-04,3.30E-04,2.93E-04,2.41E-04,2.65E-04,3.17E-04,3.39E-04,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AK,wind,wind_base_storage,0,0.00E+00,0,0,0.00E+00,0,0,0,0,2.77E-05,6.64E-05,1.13E-04,1.74E-04,2.11E-04,2.25E-04,2.21E-04,2.10E-04,1.97E-04,1.89E-04,1.96E-04,2.20E-04,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,biomass,biomass cogen,0.0137487,1.29E-02,0.010334,0.0109774,1.15E-02,1.17E-02,1.21E-02,1.23E-02,0.012462249,0.012581432,0.012513507,0.011708017,0.009571997,0.007490341,0.006769631,0.006572041,0.006703935,0.006808656,0.006913132,0.007010237,0.007151825,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,biomass,biomass_base_IGCC,0,0,0,0,6.44E-05,4.79E-05,6.87E-05,1.63E-04,3.32E-04,5.31E-04,7.45E-04,9.08E-04,0.001185156,0.001638757,0.001805344,0.001999844,0.002452444,0.003137557,0.00394836,0.004771601,0.005499739,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,biomass,biomass_base_conv,0.00325221,4.65E-04,6.39E-04,5.40E-04,1.79E-04,1.09E-04,1.42E-04,2.68E-04,4.69E-04,6.66E-04,8.60E-04,9.70E-04,0.001244477,0.001717542,0.001761347,0.001903376,0.002400202,0.003162033,0.00405434,0.004983335,0.005862792,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,biomass,biomass_int_IGCC,0,0.00E+00,0.00E+00,0.00E+00,2.31E-05,3.45E-05,5.41E-05,8.25E-05,1.23E-04,1.69E-04,2.29E-04,2.94E-04,4.22E-04,5.60E-04,6.44E-04,7.34E-04,8.27E-04,9.48E-04,0.001107752,0.001275421,0.001411264,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,biomass,biomass_int_conv,0.00325219,4.65E-04,6.39E-04,5.40E-04,2.80E-04,3.07E-04,3.38E-04,3.64E-04,3.97E-04,4.36E-04,5.05E-04,5.83E-04,7.79E-04,9.85E-04,0.001095412,0.001217228,0.00135749,0.001553812,0.001820478,0.00210281,0.002338631,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,coal,coal cogen,0.00467535,3.41E-03,0.0031208,0.00287664,2.91E-03,2.92E-03,2.94E-03,2.95E-03,0.00295593,2.94E-03,2.86E-03,2.52E-03,0.001696939,8.79E-04,5.43E-04,4.29E-04,4.40E-04,4.51E-04,4.61E-04,4.72E-04,4.88E-04,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,coal,coal_base_conv pul,0.0684837,0.122117,0.10479,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,coal,coal_base_conv pul 1956-1960,0,0.00E+00,0.00E+00,3.73E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,coal,coal_base_conv pul 1966-1970,0,0,0,0.00280792,2.79E-03,2.77E-03,0.0026935,0.00239551,0.00160354,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,coal,coal_base_conv pul 1971-1975,0,0,0,0.0335431,3.33E-02,0.0328421,0.0312621,0.0256279,0.014191,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,coal,coal_base_conv pul 1976-1980,0,0,0,0.0170995,1.70E-02,1.67E-02,0.0159367,0.0130645,0.00723421,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,coal,coal_base_conv pul 1981-1985,0,0.00E+00,0,0.0121986,1.21E-02,0.0121223,0.0121311,0.0121182,0.0120868,0.0119484,0.0113697,0.00932592,0.00516246,0,0,0,0,0,0,0,0,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,coal,coal_base_conv pul 1986-1990,0,0.00E+00,0,0.0180903,1.80E-02,1.80E-02,1.80E-02,1.80E-02,0.01796,0.017876,0.0175156,0.0160324,0.0116154,0.00519808,0,0,0,0,0,0,0,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,coal,coal_base_conv pul 1991-1995,0,0.00E+00,0.00E+00,1.79E-02,1.78E-02,1.78E-02,1.78E-02,1.78E-02,0.017782,0.0177365,0.0175419,0.0166851,0.0136804,0.00757244,0.00252296,0,0,0,0,0,0,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,coal,coal_base_conv pul_retire_2020,0.0206677,0.0368536,0.0316245,0.0317989,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,coal,coal_int_conv pul,0.0791199,0.105402,8.06E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,coal,coal_int_conv pul 1956-1960,0,0,0.00E+00,5.50E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,coal,coal_int_conv pul 1966-1970,0,0,0.00E+00,4.14E-04,4.13E-04,4.11E-04,3.99E-04,3.55E-04,2.38E-04,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,coal,coal_int_conv pul 1971-1975,0,0,0,0.00494893,4.93E-03,0.0048728,4.63E-03,3.80E-03,2.10E-03,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,coal,coal_int_conv pul 1976-1980,0,0.00E+00,0,0.00252285,0.00251278,0.00248404,0.00236237,0.0019374,0.00107275,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,coal,coal_int_conv pul 1981-1985,0,0,0,0.00179978,1.80E-03,1.80E-03,1.80E-03,1.80E-03,1.79E-03,1.77E-03,1.68E-03,0.0013819,7.65E-04,0,0,0,0,0,0,0,0,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,coal,coal_int_conv pul 1986-1990,0,0,0,0.00266903,0.00266726,0.00266734,0.00266704,0.0026662,0.00266325,0.00265056,0.00259578,2.38E-03,0.00172152,7.71E-04,0,0,0,0,0,0,0,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,coal,coal_int_conv pul 1991-1995,0,0.00E+00,0,0.00264096,0.00263922,0.00263931,0.00263908,0.00263852,0.00263686,0.00262988,0.00259968,0.00247237,0.00202757,0.0011226,3.74E-04,0,0,0,0,0,0,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,coal,coal_int_conv pul_retire_2020,0.0238776,0.0318093,0.0243229,0.00469159,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,coal,coal_peak_conv pul,6.23E-04,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,coal,coal_peak_conv pul_retire_2020,1.88E-04,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,coal,coal_subpeak_conv pul,0.00463167,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,coal,coal_subpeak_conv pul_retire_2020,0.00139779,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,gas,gas cogen,0.00704781,0.00631261,0.00692161,0.00875789,8.97E-03,9.07E-03,9.20E-03,9.29E-03,0.009353628,0.009359428,0.009157741,0.008205667,0.00587946,0.003554582,0.002604554,0.002275689,0.00229171,0.002293944,0.002289924,0.002265779,0.002210043,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,gas,gas_base_CC,0,0,1.94E-02,8.71E-03,3.14E-02,3.92E-02,4.93E-02,7.75E-02,1.20E-01,0.16456849,0.20214207,0.22835586,0.25977334,0.28067658,0.2952694,0.3046415,0.304166,0.2941436,0.2846154,0.2780503,0.2767901,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,gas,gas_int_CC,0.00114477,0.0301183,0.0870494,0.161189,1.61E-01,1.61E-01,1.59E-01,1.57E-01,0.1557215,0.155901,0.1599706,0.16705,0.1754271,0.1824351,0.1894018,0.1936863,0.1962077,0.1960544,0.1999818,0.202526,0.2013825,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,gas,gas_peak_CC,4.48E-05,0.0015171,5.90E-04,0.00181274,0.001554004,0.00142339,0.001249148,0.001041169,8.21E-04,6.13E-04,4.42E-04,3.13E-04,5.47E-05,5.05E-05,5.13E-05,5.27E-05,5.55E-05,5.63E-05,6.01E-05,5.88E-05,5.82E-05,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,gas,gas_peak_steam/CT,3.32E-05,5.34E-04,4.57E-04,9.58E-04,8.16E-04,7.49E-04,6.56E-04,5.47E-04,4.31E-04,3.22E-04,2.33E-04,1.66E-04,3.62E-05,3.33E-05,3.38E-05,3.47E-05,3.63E-05,3.66E-05,3.89E-05,3.78E-05,3.72E-05,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,gas,gas_subpeak_CC,2.98E-04,0.0100978,0.0120285,0.0122351,1.09E-02,1.02E-02,9.17E-03,7.95E-03,6.67E-03,5.57E-03,0.004717327,0.004099964,0.002767933,0.002656374,0.002709612,0.002832933,0.002948168,0.002976032,0.003085072,0.0030493,0.003014519,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,gas,gas_subpeak_steam/CT,2.21E-04,3.55E-03,0.00932291,0.0064665,0.005747351,0.005395028,0.004864959,0.004231086,0.003571045,0.003004509,0.0025688,0.002254156,0.001604841,0.001534278,0.001560558,0.001628788,0.001682722,0.001681121,0.001732315,0.001695323,0.001661364,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,grid_storage,battery,0,0.00E+00,0.00E+00,0.00E+00,1.44E-05,2.72E-05,4.29E-05,5.61E-05,8.16E-05,1.08E-04,1.68E-04,2.06E-04,2.98E-04,3.11E-04,3.25E-04,2.93E-04,3.34E-04,3.56E-04,4.39E-04,4.37E-04,4.40E-04,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,hydro,hydro_base,0.0351811,3.73E-02,3.19E-02,3.62E-02,4.23E-02,4.23E-02,4.22E-02,4.22E-02,0.0421156,0.0417624,0.0418089,0.0418089,0.0418089,0.0418089,0.0418089,0.0418089,0.0418089,0.0418089,0.0418089,0.0418089,0.0418089,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",AL,hydrogen,hydrogen cogen,0,0,0,0,1.94E-06,2.38E-06,5.04E-06,5.96E-06,8.23E-06,1.20E-05,2.23E-05,4.69E-05,1.05E-04,1.58E-04,1.67E-04,1.72E-04,1.82E-04,1.98E-04,2.18E-04,2.45E-04,2.69E-04,EJ
