# File: gcam_usa_elec_cons.csv
# Title: GCAM USA Reference Electricity Consumption by State
# Units: EJ
# Source: GCAM USA Reference output (v 5.3)
# Column types: ccnnnnnnnnnnnnnnnnnnnnnc
# ----------
scenario,region,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",IN,0.265457089,0.391488109,0.388984376,0.376075601,0.354853002,0.361746726,0.379713652,0.397210871,0.418756141,0.441956095,0.468191764,0.509460683,0.574251337,0.633960439,0.666872498,0.687494956,0.702014693,0.712260136,0.723653479,0.732230569,0.741964242,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",KS,0.097899339,0.145457801,0.149962602,0.145912975,0.133604115,0.131688409,0.133517193,0.136053344,0.141604209,0.147979176,0.155238101,0.164258332,0.17615912,0.186876178,0.193725246,0.198607837,0.203164406,0.206901393,0.210883201,0.214108768,0.217635459,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",KY,0.218714095,0.327202721,0.342214398,0.274743432,0.271128486,0.276156427,0.287008616,0.295133503,0.307066562,0.319791546,0.333403273,0.350354609,0.375719289,0.399419457,0.414692038,0.424248594,0.431122824,0.435071007,0.439267866,0.441514981,0.443504274,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",LA,0.229232512,0.286774729,0.314328776,0.333242819,0.280822812,0.276979579,0.283340662,0.291087982,0.303244659,0.317045755,0.334405117,0.364983514,0.417561043,0.455598394,0.464844164,0.471780278,0.478306561,0.484582646,0.493325574,0.501025237,0.513451722,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",MA,0.163323035,0.213967433,0.21078417,0.201853865,0.205138046,0.209433303,0.218974813,0.229025664,0.242755255,0.257218457,0.271569223,0.288094261,0.30518172,0.321103274,0.333976592,0.344064135,0.353934887,0.361806052,0.369960687,0.376496221,0.382808808,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",MD,0.177944941,0.253428915,0.244085718,0.230206922,0.233238665,0.234042774,0.238804593,0.243812521,0.253358104,0.264427674,0.27552551,0.287635501,0.300450226,0.31216076,0.322258792,0.330198613,0.337826858,0.343457014,0.349240611,0.353394456,0.357086236,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",ME,0.041251094,0.045773701,0.042616938,0.043356295,0.038620461,0.037966797,0.039414757,0.041252954,0.044052419,0.047290673,0.050550051,0.055351012,0.061394984,0.066334379,0.06850248,0.069865659,0.071099221,0.072036054,0.073085173,0.073928791,0.075051731,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",MI,0.295683086,0.409897167,0.383303158,0.373778223,0.370490277,0.378355408,0.39522583,0.411761698,0.434443545,0.459427205,0.48540229,0.52113971,0.567506396,0.610672541,0.638456903,0.657617446,0.673145607,0.684657789,0.696803478,0.705952318,0.714696584,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",MN,0.169346167,0.244894118,0.250349324,0.242719224,0.243461627,0.250242339,0.260197957,0.269253994,0.282254583,0.297076153,0.312563698,0.333123009,0.360900781,0.387430667,0.404670567,0.416083696,0.425369772,0.432391786,0.439775733,0.445556941,0.451224348,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",MO,0.19450273,0.303081187,0.32019398,0.299830397,0.300761109,0.302920472,0.310822901,0.318807009,0.331463048,0.34598836,0.361009648,0.378527626,0.399355518,0.418782806,0.433240931,0.443264202,0.452160555,0.458472023,0.465013761,0.46945092,0.473303266,EJ
